Course Title,Labels,Details
Song Science #3: How to Build Contemporary Song Forms,"['Music,Music Fundamentals,Songwriting']","['Write songs in different song forms,Build the different sections of a song,Create unstable and stable songs,Use harmonic rhythm']"
"The Complete History of Music, COMPLETE: Parts 1, 2, and 3","['Music,Music Fundamentals,Music History']","['In this course, students will learn about the earliest forms of music made by humans (that we know about), and how it became what we know as music now.,Students will learn how Gregorian Chant works, how it is notated, and how it was used in the medieval area in worship.,Students will learn how traveling bards and troubadours went town-to-town using music to convey the news of the day.']"
Didgeridoo - from zero to HERO! Part One - beginning,"['Music,Instruments,Didgeridoo']","['Play the didgeridoo like a professional!,Master all the different sounds that the didgeridoo can make.,Learn how to make money from playing the didgeridoo!,Amaze your friends and family.']"
FL Studio Beginners Course [Learn FL Studio 20 Basics],"['Music,Music Software,FL Studio']","[""Learn the basics of FL Studio and fundamentals,How to Produce Music on a Computer,How to create a beat from scratch in FL Studio,Learn the main windows and powerful keyboard shortcuts to speed up your workflow.,Get the best performance out of FL Studio (ASIO Drivers, and other settings),How to add and use third-party sounds into FL Studio 20,How to use FL Studio's Step Sequencer,How to use the FL Studio Mixer (signal flow and audio signal routing),Learn the absolute best way to use FL Studio 20 in this course.,Edit MIDI notes and quantize for easy editing,Arrange and structure a song and tips to speed up your song building process,Show less""]"
Learn How to Play the Guitar - The Beginners Guide,"['Music,Instruments,Guitar']","['Learn the Essentials of Playing the Guitar,Learn how to play basic Chords and Scales,Learn to play some move Advanced Chords,Learn how to Read Chord Charts and Tabs,Play some well know Songs']"
Audio Engineering Fundamentals,"['Music,Music Production,Audio Engineering']","['You will understand basic concepts of audio and sound engineering,You will understand the structure of sound reinforcement systems,You will know the types of connectors, mixers and speakers used in sound reinforcement,You will know the causes and solutions of common audio problems, like: distortion, noise, equipment damage, etc.,You will understand how audio levels work and how to interconnect audio equipment properly,You will learn basic procedures to use audio equipment safely']"
"Audio Production, Level 1 - Beginners","['Music,Music Production,Music Production']","['How to use the software effectively,How to use the hardware effectively,How to record with good levels and use meters to achieve this,How to use the 3 main processers: Reverb, Compresser and EQ,How to edit, so you can remove mistakes and unwanted noises from your recordings,How to mix your recordings,How to balance all the parts and enhance them using the 3 main processers, that is your reverbs, compressers and EQs,How to render your mixed song to different audio formats for going online, onto CD or to just save to your hard drive']"
"Drum Programming Masterclass, Part 1: Rhythms & Patterns","['Music,Music Production,Beat']","['At the completion of this class, students will understand and be able to use basic beat patterns and build unique and progressive beats,The 6 keys to understanding meter and pulse,The 3 most important elements of the drum pattern,The 5 keys to a drum groove with ""feel"",The most important elements to the ""basic pattern"",The top 5 reasons to add ""swing"" to your patterns']"
101 Awesome Rockabilly Guitar Licks,"['Music,Instruments,Guitar']","['play more than 100 guitar licks in the style of 1950s rockabilly/rock and roll,transpose and alter those licks to incorperate them into their own songs,recognize various chord shapes and scales']"
Learn Indian Voice Music from the scratch to advance,"['Music,Vocal,Raga Music']","['By the end of the course, you will be able to vocalize Ragas and able to improvise them for hours like in concerts.,Students will be able to understand and sing the details of Indian classical music and science behind voice.,They will be able to identify the minor and major notes,Students will be able to sing in a correct techniques of voice with full longevity.']"
Advanced Synthesis Techniques with Serum,"['Music,Music Software,Sound Design']","['Advanced sound-design with Serum,Subtractive Synthesis,Wavetable Synthesis,Sound Design Examples']"
Complete Guide To GarageBand For Beginners,"['Music,Music Production,GarageBand']","['Learn The Complete Garageband Interface,Compose , Arrange and Publish Their Own Musical Project,Work with midi instruments,Work with real audio instruments,Basic Mixing & Mastering Techniques']"
Practical Guitar Theory,"['Music,Instruments,Guitar']","['Construct and recall Major, Minor, Augmented, and Diminished Triads and Inversions in all keys across the neck.,Use Triads in both Rhythm & Lead playing, helping you to expand your musical vocabulary.,Construct Major, Minor, Augmented, and Diminished Triad arpeggios in all keys, as well as understand how to build your own arpeggio sequences.,Blend the Pentatonic shapes into one memorable palette of notes across the entire neck.,Be confident at playing the Modes of the Major Scale across the entire neck in any key.,Be able to improvise comfortably across the whole neck in both Major & Minor, whilst understanding how to convey different feelings & emotions in your playing.,Gain Interval Awareness and understand the relation between notes in chords and scales.,Visualise your whole Guitar neck at ease with a mixture of different approaches.,APPLY all of this knowledge in real-world scenarios.']"
StichMethod Blues Master Class Part 2. The Continuation,"['Music,Instruments,Blues Guitar']","['Follow up from Course 1. All Patterns of Chords and Ideas of Form #4 and #5 Pentatonics, Creating common riffs to launch off of, while understanding how a Blues Song works.']"
Complete Piano Course for Beginners (by ear and by score),"['Music,Instruments,Piano']","['Play 56 songs (classical and popular tunes)!,Play with confidence and enjoy,Play by ear and by reading sheet music,Play without harmful vices of posture or wrong technique']"
The Complete Guitar Strumming System - Beginner to Advanced,"['Music,Instruments,Guitar']","['47 Lectures/Videos • up to 9 hours of guitar tutorials,---------------------------------------------,• The entire course is organised in step-by-step easy to follow layout • Test your new skills with a quizzes attached to the lectures (lessons) • The more you practice the better you will get. • With the Right Practice style you will be able to witness fast results!,---------------------------------------------,Jack’s method of teaching is different than all of the other online teachers. He has made it super easy to be successful at playing guitar. All you have to do is follow the videos in order and put together some good practice habits. Before you know it, you will be a strumming master.,---------------------------------------------,Jack has officially named this course ‘6 Weeks Strumming & Rhythm Guitar Course’, because you CAN literally complete the course in a nice structured pace within 6 weeks. However, you can take this course in your own pace, repeating each video as many times as you like.,---------------------------------------------,Students will master the art of strumming at an Advanced level, you will also improve your Chord Transition, Rhythm & timing, Picking, Palm Muting, Tempos, Accents, Dynamics and much more... BUT more importantly you will have fun with this course and I guarantee you will improve on your overall guitar skills.']"
