Course Title,Labels,Details
Advanced Hand Mudras Course - Energy Healing Hand Positions,"['Lifestyle,Esoteric Practices,Energy Healing']","['Obtain an accredited Advanced Hand Mudras Certificate,Use Advanced Hand Mudras for physical, emotional, and spiritual healing,Use these hand gestures for healing, meditation, and yoga,Learn Melissa\'s Hand Mudra ""set"" for Reiki and energy healing,Learn Melissa\'s Hand Mudra ""set"" for Higher Chakra evolution,Be able to use ""Formation Boosting"" with Hand Mudras for increased benefit']"
Hyaluron pen for face: needle-free mesotherapy,"['Lifestyle,Beauty & Makeup,Anti-Aging']","['Hyaluron pen for face and neck,no-needle mesotherapy,What serums to use,Where to get the tools,How much product to use for one treatment']"
Reiki of the Seven Rays ~ Master's Upgrade!,"['Lifestyle,Esoteric Practices,Reiki']","['Upgrade your Reiki Level!,Be attuned to the 7 Rays!,Channel Reiki combined with the Energies of the 7 Rays!,Learn 2 New and powerful Master Symbols!,Communicate with the Ascended Masters!,Activate the divine purpose of your Soul!,Learn about the Ascended Masters and hot to communicate with them!,Receive their guidance through Divine Communications!,Attune others to Reiki of the Seven Rays!,Become a certified Teacher~Practitioner of this Level!']"
Combined manicure/Professional manicure-clean the cuticle,"['Lifestyle,Beauty & Makeup,Nail Art']","['Learn how to remove material correctly,Learn how to use the electric file CORRECTLY on cleaning the cuticle,Learn how to apply color under the cuticle']"
INSTAGRAM Makeup Course - 10 Amazing Creative Makeup Looks,"['Lifestyle,Beauty & Makeup,Makeup Artistry']","['Instagram Makeup Techniques And Trends 2023,The Ultimate Fluffy Model Brow,Perfect Cat Eye Wing Liner In Minutes,Working With Colour And How To Achieve A Cut Crease,Ultra Glam Eye Catching Photographic Makeup,How To Create Your Signature Easy Smokey Eye,Multi Use Of Makeup Tools And Products To Get The Most Out Of Your Kit,Creative Makeup That Will Grab Clients Attention,Makeup Artist Creative Secrets and Kit Tricks To Save Money And Time,Makeup That Will Give The Illusion Of A Face Lift']"
How to TATTOO - MASTERCLASS - the full Basic for Beginner,"['Lifestyle,Beauty & Makeup,Tattoo Art']","['The full basic of tattooing,When you can draw you can Tattoo,what equipment you need and where to get it,Hygienic standarts and fundamentals,How to set up a workspace, machines and get ready to start,Different needles and differtrent techniques,Aftercare and how to take care of a client']"
Clown for fun and profit: Learning the art of clowning,"['Lifestyle,Other Lifestyle,Clowning']","['Understading a brief history of clowns, types of clowns and type of clown work,Understanding a appling clown make up,Picking a wig and clown outfit,Finding your clowns personality,Types of props and make your own props,Practical advise on what to the dos and don&#39;ts when you are a clown,Business side of clowning: finding work as a clown and tips on working as a clown,Developing your skills: finding local resources to go further in the profession']"
Learn Shamanism How to Craft & Dedicate a Sacred Frame Drum,"['Lifestyle,Esoteric Practices,Crafting']","[""How to craft and create a spiritual shamanic drum with master Peruvian artisan and musician Pepe Chiriboga.,Develop ceremonies based on your own vision and intuition to restore your connection to nature and your higher self between the spiritual and physical realms.,When we play or hear the beating of the Drum it guides us to the womb of the Mother where we connect, heal, balance connecting deeply to our own heart.,Learn how to awaken to the deep knowledge of working with the Sacred Healing Medicine of the Drum.,The Drum is a Sacred Medicine tool created to connect us back to ourselves, the rhythm of our own heart beat and the heartbeat of Mother Earth.,Allow yourself to be chosen and guided by the hide of the Sacred Animal that has given itself for this creation so that a new life can be birthed from the old.,Healer's in any modality (eg. massage therapist, Reiki practitioner, etc) will quickly apply and integrate these rituals in life and work providing healing,Learn dedications to deepen your connection as you craft your spirit drum with tips and guidance from Sharon and Pepe.,Discover your own innate Shamanic Discover the wisdom allowing you to connect to the ancient art of weaving and creating this Sacred Medicine tool.""]"
Fully Accredited Professional Certificate in Angelic Healing,"['Lifestyle,Esoteric Practices,Angel']","['All about orbs, angels, archangels, guardian angels, and energies,Development of psychic abilities to to communicate with angels,Angelic protection and safety measures,Angelic Healing / Angel Therapy,Angelic Mediumship,Angel Card Reading,Ethical issues and professionalism']"
Accredited Aromatherapy Certificate for Chakra & Kundalini,"['Lifestyle,Esoteric Practices,Aromatherapy']","['Chakras, Kundalini, and Aura,Details of each Chakra,Assessment of Chakras,Essential Oils and Aromatherapy for Chakra balancing']"
Drawing Fundamentals 3: Basics of Realistic Shading,"['Lifestyle,Arts & Crafts,Drawing']","['Understand how light works and use this knowledge to create realistic drawings,The most common shading mistakes beginners make and how to avoid them,How to use hard and soft edges to make your drawings more three-dimensional even without using any shading,How to add lost edges to your drawings to make them look more interesting,The most important rule to remember whenever you are shading a drawing,Simple and easy exercise to help you develop smooth and dynamic shading skills,Step-by-step instruction on how to draw basic volumes and realistic still-life objects,What to look for when selecting photo references in order to make your drawing 10 times easier,And a whole lot more!']"
Learn how to Catch Fish and fill your freezer,"['Lifestyle,Other Lifestyle,Fishing']","['Catch more fish on a regular basis,Read a lake to find the best places to fish,Rig a line to present the best live bait,Learn about tackle and what is the best to have,All around fishing success!']"
Diamond Microdermabrasion,"['Lifestyle,Beauty & Makeup,Skincare']","['What is diamond microdermabrasion and how does it work,Results, Indications and contraindications,All about microdermabrasion device,How to perform diamond microdermabrasion facial treatment,How to take care of the skin after the diamond microdermabrasion treatment']"
"Mediums Learn Automatic Writing, Scrying, and Channeling","['Lifestyle,Esoteric Practices,Mediumship']","['Learn About Your Mediumship Gifts,Learn About Connecting With Angels, Spirit Guides, Ancestors,Learn Trance Mediumship,Learn How A Séance Is Conducted,Learn About Automatic Writing, Scrying, and Channeling,Learn How To Use The Ouija Board To Speak To Spirit,Learn About Mediumship As A Business']"
Woodworking: Hand-Held Router Techniques,"['Lifestyle,Home Improvement & Gardening,Woodworking']","['This woodworking course shows the versatility of hand-held routers and covers the keys to successful and safe use.,Techniques to help achieve the best results when using your router.,Advanced skills to make your projects looks more professional and add decorative elements.']"
Learn Baking - Cake Cookies & Bread(Beginners),"['Lifestyle,Food & Beverage,Baking']","['Baking Cakes, Cookies and Bread,Baking with and without egg. Very simple and easy to learn methods for beginners.,Baking Beginners,Cookies Muffins Cakes Bread']"
Guide to Traditional Reiki - Full disclosure,"['Lifestyle,Esoteric Practices,Reiki']","['Learn the basics and the general notions about Reiki, about Energy as well as many of its untold secrets. Powerful meditation practices, and also a deeper understanding of how we are affected by our choices, thoughts and energy, will also be revealed in this course.,Some of the additional benefits of this course include: being able to improve your self- esteem, be more centered and calm in your everyday life, achieve and live at a higher level of energy, attract abundance into your life.']"
Sound Therapy & Energy Healing for Animals,"['Lifestyle,Pet Care & Training,Sound Therapy']","['Sound Therapy and Energy Healing for Animals Includes MP3 Healing Music for Animals,How Energy Healing Works,Balance,Major and Minor Chakras, their locations and functions.,Consent and Insurance,Importance of Grounding and Clearing,Grounding Exercise,Universal Life Force Energy,Flowing Energy,Heart and Intention,Activating the Palm Chakras,Connection Exercise,How to Give an Energy Healing Treatment,Technique for Distant Healing,Technique for Hands On Healing,Sound Therapy for Animals,Introduction to Sound Therapy,How to Select Sound Therapy Tools,Inventory of Caution,Pre-Therapy & Post-Therapy Information for the Pet Owner,Introducing your Pets to Sound,Aura Cleanse Technique,Technique for One Bowl Treatment,Technique for Multi Bowl Layouts,Tuning Forks,Technique for Tuning Fork Treatment,Dealing with Anxiety and Grief,Conclusion,Resources: Included is over one hour of Tutorial Videos, MP3 Healing Music for Animals, PDF Manual of Course Content.,Show less']"
