Course Title,Labels,Details
Options Trading for Rookies: Understand Options Completely,"['Finance & Accounting,Investing & Trading,Financial Trading']","['Understand options and how options work (strike prices, bid-ask spread, etc.),Learn the foundation of options trading (leverage, POP, etc.),Learn the differences between calls and puts,Learn the difference between buying options and selling options,Learn how to trade calls and puts effectively,Understand and use the most important rules in options trading,Learn the basics of trading verticals, the Almighty of option trading']"
The economic model of emerging countries - Michael Spence,"['Teaching & Academics,Social Science,Economics']","['17 masterclasses and 1 hour and more of content,You will learn which the new emerging countries are at the dawn of the third millennium,You will learn about economic phases of development and recession in the different historical periods']"
Start Trading Stocks Using Technical Analysis!,"['Finance & Accounting,Investing & Trading,Stock Trading']","['Trade stocks like the pros!,Avoid the common mistakes that new traders tend to make.,Calculate support & resistance to measure risk vs. reward.,Learn the phychology behind investor decisions.,Identify the 4 stages of a trend.,Buy & sell stock with confidence!']"
Business Analysis: Working with Use Cases,"['Finance & Accounting,Financial Modeling & Analysis,Business Analysis']","['Understand what use cases are and when to use them,Learn the components of use cases,Acquire best practices in use case modeling']"
Day Trading and Swing Trading Strategies For Stocks,"['Finance & Accounting,Investing & Trading,Day Trading']","['Different Day Trading And Swing Trading Strategies That You Can Implement Today,The Process of Deploying A Trading Strategy,How To Screen For Stocks For A Given Strategy,Have Access to Excel Sheet To Analyse Historical Trading Performance']"
Stock Trading & Investing for Beginners 4-in-1 Course Bundle,"['Finance & Accounting,Investing & Trading,Stock Trading']","[""Get answers to most frequently asked questions by beginners related to stock trading or investing!,Start trading / investing in the stock market,Understand Financial Statement of Companies you would like to invest in,Analyze Financial Statements using Ratio Analysis & Common Size Analysis,Learn Activity Ratios Liquidity Ratios, Solvency Ratios and Financial Ratios,Learn Benjamin Graham's value investing strategy,Learn Graham's Number & identify undervalued stocks,Apply Technical Analysis for stock trading,Profit from a trade setup for all time frames & asset classes that can also be used for stock trading,Learn Candlesticks Pattern - applicable to all kinds of financial trading including stock trading,Learn Gaps Trading,Learn Technical Analysis concepts like Support & Resistance / Trend Line & Trend Channels,Learn popular technical indicators,Get Tips on Money Management,Show less""]"
Understand Banks & Financial Markets,"['Finance & Accounting,Finance,Financial Markets']","['Improve you skills to work in the finance industry,Understand financial products and the language of finance,Identify the 3 types of money and how banks create money,You will learn what different types of banks do and how they make money,Overview of the 3 financial product categories to trade capital, foreign currencies and risk,Understand the emotions that drive Risk Management,The different types of derivative products and why they are traded in high volumes,Know the root of the 2008 financial crisis and how it can be prevented,Know how, why and by whom products are traded on financial markets,What is the role of Central Banks and their influence,How money is created,Overview of the payment prcoess,Risk management basics,Prepare for GARP or ACI certifications,Show less']"
Bookkeeping Basics #1: Understand the Fundamentals,"['Finance & Accounting,Accounting & Bookkeeping,Bookkeeping']",['Understand the basics of bookkeeping helping business owners and managers feel more confident']
The Complete Finance Manager Course,"['Finance & Accounting,Financial Modeling & Analysis,Financial Management']","[""Understand how companies measure financial performance,Determine why ERP systems facilitate business process,Employ best practices when working on the implementation of an ERP system,Learn basic accounting principles,Specialize in advanced accounting topics (revenue recognition, invoicing mechanics, cost flow methods, capitalized costs, fair value accounting, revaluation, etc.),Secure financing and understand debt covenants,Perform leasing calculations,Perform pension liabilities calculations,Know how to optimize a company's working capital,Perform inventory, trade receivables, and trade payables management,Recognize when a company is inefficient in its working capital management,Understand the time value of money,Be able to calculate cost of debt, cost of equity, and WACC,Forecast future cash flows,Discount future cash flows to obtain their present value,Know how to raise equity,Understand the treatment of dividend payments, share repurchases, and stock splits,Perform financial statement analysis,Assess investment opportunities,Apply capital budgeting techniques such as: NPV, IRR, and ROI,Build capital budgeting financial models from scratch,Perform sensitivity analysis,Create interactive Excel dashboards,Use Excel slicers for financial reporting,Create professional and attractive corporate presentations - in line with ones prepared by top tier investment banks,Study the ten key principles of presentation creation,Learn how to create company profile, key financials, share price, group structure, waterfall, geographical presence, and other types of slides used in finance,Calculate a company's net cash flow,Be able to create a company valuation model from scratch,Calculate a firm's enterprise and equity value using DCF,Learn how to become an effective and respected manager,Be able to recruit, select, onboard, train, develop, and retain talented employees,Provide employee feedback,Organize performance review meetings,Negotiate effectively,Apply negotiation tactics that will ensure your success in the long run,Show less""]"
Financial Modeling: Build a Complete DCF Valuation Model,"['Finance & Accounting,Financial Modeling & Analysis,Company Valuation']","['Be able to build a Cash Flow statement,Know how to value a company,Be able to build a Valuation model from scratch,Know how to create a model with multiple scenarios,Be able to perform sensitivity analysis,Know how to create professional and good-looking advanced charts']"
