Course Title,Labels,Details
Administer a Construction Contract,"['Business,Industry,Construction']","['Identify various types of building and construction contracts,Understand the legislative requirements of construction contracts,Learn essential terms and elements of valid contracts,Understand rights and liabilities of parties under contracts,Understand common contract terms and procedures,Undertand circumstances that bring a breach or termination of contracts,Identify the range of documents that make up a contract,Understand factors affecting repudiation of a contract,Identify the conditions for completion of contract at the cost of the contractor,Understand abandonment or ousting the contractor']"
Amazon FBA Product Research 2021 - Private Label,"['Business,E-Commerce,Amazon FBA']","['How to sell on Amazon,How to Find Profitable Products,How to Use Product Research Tools,How to Decide Which Product to Sell,How to Analyze Product Keywords,How to Do Product Competition Analysis,How to Calculate Profit Margin,How to decide to sell a product']"
Negotiations for Sales: Negotiate like a Pro! (2022),"['Business,Sales,Negotiation']","['Negotiation tools and techniques,Real life examples of Negotiations,Practical advice for preparing and running Negotiations,Special Negotiation tips and advice for Sales professionals,How to run Negotiations: step-by-step?']"
How to Build 2-Sided E-commerce Marketplaces | Sramana Mitra,"['Business,Entrepreneurship,Entrepreneurship Fundamentals']","['How to identify opportunities for two-sided marketplaces through over a dozen interviews with successful entrepreneurs who have built multi-million dollar start,What the new innovations and business models are in two-sided marketplaces.,When to bring on a team while building a two-sided marketplace.,When to start raising funds for your startup when building a two-sided marketplace.,How to scale your startup when building a two-sided marketplace.,What are exit options when building a two-sided marketplace.']"
Prevention of Insider Trading: India Regulations,"['Business,Business Law,Business Law']","['Explore the definition and characteristics of insider trading,Discover the different types of insider trading, including classical, misappropriation, and tipper/tippee trading.,Master the laws and regulations on insider trading in India: SEBI (Prohibition of Insider Trading) Regulations, 2015,Discover effective practices for detecting and preventing insider trading, including identifying insider information, recognizing red flags etc']"
Sales Skills Training - Closing B2B & B2C Deals Faster,"['Business,Sales,Sales Skills']","['Sales skills - not tips and tricks for selling but a real process to sell anything to anyone,Become a trusted advisor - be seen as a business partner rather than a sales representative,Sales strategies - how to choose your target market to maximize your sales results,Prospecting and Pitching - approach prospects and make them become your clients,Building value in the sales proposition - communicate the true added value of your products and services,Prepare and deliver impacting sales presentations - be remembered by your clients,Closing Techniques - convince your clients by presenting the value your are providing to them,Follow up techniques - how to recontact your prospects and clients without being an annoyance,Negotiation techniques - how to reach a win-win solution with your clients without descounting your prices']"
Format Kindle Books in Minutes: and Get Professional Results,"['Business,Media,Amazon Kindle Direct Publishing (KDP)']","['Format Kindle books easily and quickly.,Make your text look professional.,Format headings so they stand out.,Insert quotes the correct way.,Insert pictures that readers can see clearly.,Create a clickable table of contents.,Easily convert your document into Kindle format.']"
Business Networking Part 6: Persuasion Strategies,"['Business,Entrepreneurship,Personal Networking']","['Networking with passion,High powered persuasion tactics']"
Build Your Best Cold Email Strategy!,"['Business,Sales,Cold Email']","['Definition and capabilities of cold emails,Cold email principles,Difference between cold emails and spam,Pros and cons of cold emails,Ways to build a targeted email list and find verified emails,Methods to automate cold email campaign,Tips for successful cold emailing,Characteristics of good cold email,Effective link building tactics']"
Customer Success: A good career for you? Interview + Salary,"['Business,Sales,Customer Success Management']","['Customer Success Management 101,The Foundation of Customer Success Management,The Difference Between Account Management and Customer Success Management,Salary for Customer Success Managers,Is Customer Success Management a Good Career for you?,How To Become The Best Customer Success Manager and Get Promoted,How to Answer Interview Questions for Customer Success Manager Roles']"
